Count,TYPE,X,Y
1,PROPERTY,-90.23712094,38.81716477
1,PROPERTY,-90.23705917,38.77694896
1,PROPERTY,-90.23705917,38.77694896
1,PROPERTY,-90.23705917,38.77694896
1,PROPERTY,-90.23705917,38.77694896
1,PROPERTY,-90.23705917,38.77694896
1,PROPERTY,-90.23680749,38.7809038
1,PROPERTY,-90.23664011,38.79196513
1,PROPERTY,-90.23631284,38.80576572
1,PROPERTY,-90.23590219,38.79787181
1,PROPERTY,-90.23586451,38.79661034
1,PROPERTY,-90.23566982,38.79825199
1,PROPERTY,-90.23542455,38.79650432
1,PERSON,-90.23527511,38.79037191
1,PROPERTY,-90.23512874,38.79124017
1,PROPERTY,-90.23511274,38.81206989
1,PROPERTY,-90.23508696,38.79988548
1,PROPERTY,-90.23503801,38.79958778
1,PROPERTY,-90.23502739,38.79841475
1,PROPERTY,-90.23500443,38.79745308
1,PERSON,-90.2350019,38.7938838
1,PROPERTY,-90.23488095,38.7851821
1,PROPERTY,-90.23434015,38.7961574
1,PROPERTY,-90.23424674,38.7869784
1,PROPERTY,-90.23424674,38.7869784
1,PERSON,-90.23383176,38.78565581
1,PROPERTY,-90.23383176,38.78565581
1,PROPERTY,-90.23383176,38.78565581
1,PROPERTY,-90.23383176,38.78565581
1,PROPERTY,-90.23380166,38.78811111
1,PERSON,-90.23355399,38.78635176
1,PROPERTY,-90.23326696,38.79602631
1,PROPERTY,-90.23326696,38.79602631
1,PERSON,-90.23325754,38.7870464
1,PROPERTY,-90.23319517,38.79668377
1,PROPERTY,-90.23317012,38.79379053
1,PROPERTY,-90.23317012,38.79379053
1,PROPERTY,-90.23315732,38.7939258
1,PROPERTY,-90.2330032,38.79372439
1,PROPERTY,-90.23282943,38.79597435
1,PROPERTY,-90.23282943,38.79597435
1,PROPERTY,-90.23282943,38.79597435
1,PROPERTY,-90.23282943,38.79597435
1,PROPERTY,-90.23282943,38.79597435
1,PROPERTY,-90.23282943,38.79597435
1,PROPERTY,-90.23282943,38.79597435
1,PROPERTY,-90.23282943,38.79597435
1,PROPERTY,-90.23282943,38.79597435
1,PROPERTY,-90.2327628,38.80006948
1,PERSON,-90.23274672,38.79607567
1,PERSON,-90.23274672,38.79607567
1,PROPERTY,-90.23274026,38.79607491
1,PERSON,-90.23267793,38.7831983
1,PROPERTY,-90.23264342,38.79606348
1,PROPERTY,-90.23264342,38.79606348
1,PROPERTY,-90.23264342,38.79606348
1,PROPERTY,-90.23264342,38.79606348
1,PROPERTY,-90.23264342,38.79606348
1,PROPERTY,-90.23264342,38.79606348
1,PROPERTY,-90.23264342,38.79606348
1,PROPERTY,-90.23264342,38.79606348
1,PERSON,-90.23264342,38.79606348
1,PERSON,-90.23264342,38.79606348
1,PROPERTY,-90.23264342,38.79606348
1,PROPERTY,-90.23255979,38.7997974
1,PROPERTY,-90.23240322,38.79984335
1,PERSON,-90.23231636,38.79861917
1,PROPERTY,-90.23231636,38.79861917
1,PERSON,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PERSON,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PERSON,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PERSON,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230799,38.79585308
1,PROPERTY,-90.23230788,38.79959544
1,PROPERTY,-90.23228676,38.79975566
1,PROPERTY,-90.23225304,38.79949956
1,PERSON,-90.23217156,38.79840736
1,PERSON,-90.23211431,38.79897514
1,PERSON,-90.23163484,38.80776401
1,PROPERTY,-90.23163484,38.80776401
1,PROPERTY,-90.23149637,38.79845585
1,PROPERTY,-90.23133677,38.79861176
1,PROPERTY,-90.23133006,38.79905376
1,PROPERTY,-90.23133006,38.79905376
1,PERSON,-90.23132849,38.79909905
1,PROPERTY,-90.23132835,38.79900481
1,PROPERTY,-90.2313083,38.79886459
1,PROPERTY,-90.23130634,38.79924146
1,PROPERTY,-90.23129351,38.79850727
1,PROPERTY,-90.23129351,38.79850727
1,PROPERTY,-90.23125219,38.79946039
1,PERSON,-90.23117351,38.79225497
1,PROPERTY,-90.23095823,38.81355153
1,PROPERTY,-90.23091995,38.79512745
1,PERSON,-90.23091995,38.79512745
1,PERSON,-90.23091995,38.79512745
1,PROPERTY,-90.23091995,38.79512745
1,PROPERTY,-90.23091995,38.79512745
1,PROPERTY,-90.23091995,38.79512745
1,PROPERTY,-90.23091995,38.79512745
1,PROPERTY,-90.23087192,38.80879949
1,PROPERTY,-90.23087192,38.80879949
1,PROPERTY,-90.23087192,38.80879949
1,PERSON,-90.23085867,38.78837521
1,PROPERTY,-90.23083049,38.82025501
1,PERSON,-90.23074237,38.78748522
1,PROPERTY,-90.23063111,38.79583945
1,PERSON,-90.23063111,38.79583945
1,PERSON,-90.23058798,38.79577924
1,PROPERTY,-90.23045937,38.79212871
1,PROPERTY,-90.23039749,38.78168693
1,PERSON,-90.23038689,38.79405278
1,PERSON,-90.23038689,38.79405278
1,PERSON,-90.23038689,38.79405278
1,PERSON,-90.23038689,38.79405278
1,PERSON,-90.23033301,38.79575126
1,PROPERTY,-90.23033301,38.79575126
1,PROPERTY,-90.23032426,38.78155501
1,PROPERTY,-90.23032004,38.79262413
1,PROPERTY,-90.23027899,38.78751958
1,PROPERTY,-90.23013764,38.79194841
1,PROPERTY,-90.23013764,38.79194841
1,PROPERTY,-90.23012941,38.79196006
1,PROPERTY,-90.2301069,38.81250107
1,PERSON,-90.22981134,38.7956889
1,PROPERTY,-90.22975425,38.79564759
1,PROPERTY,-90.22975425,38.79564759
1,PROPERTY,-90.2297513,38.79263253
1,PROPERTY,-90.22965976,38.79159972
1,PROPERTY,-90.22964546,38.79110484
1,PROPERTY,-90.22948761,38.79637327
1,PERSON,-90.22948303,38.77871901
1,PROPERTY,-90.22947159,38.81134652
1,PROPERTY,-90.22946129,38.79872396
1,PROPERTY,-90.22939351,38.79175184
1,PROPERTY,-90.22933719,38.81101495
1,PROPERTY,-90.22933719,38.81101495
1,PROPERTY,-90.22928028,38.78905016
1,PROPERTY,-90.22925322,38.78918499
1,PROPERTY,-90.22923692,38.79074924
1,PROPERTY,-90.22923663,38.79071698
1,PROPERTY,-90.22923232,38.79061433
1,PROPERTY,-90.22919637,38.80549527
1,PROPERTY,-90.22909294,38.79062713
1,PROPERTY,-90.22905686,38.79088717
1,PROPERTY,-90.229021,38.79030459
1,PROPERTY,-90.22897626,38.80003462
1,PROPERTY,-90.22890393,38.7907729
1,PROPERTY,-90.2287906,38.7902413
1,PROPERTY,-90.22870816,38.79024163
1,PERSON,-90.22861867,38.78157065
1,PERSON,-90.22858845,38.80953349
1,PROPERTY,-90.22851272,38.79142939
1,PROPERTY,-90.22846829,38.77925392
1,PROPERTY,-90.22834966,38.78692878
1,PROPERTY,-90.22834208,38.78740514
1,PROPERTY,-90.22822702,38.79279163
1,PROPERTY,-90.22822016,38.79138703
1,PROPERTY,-90.22821851,38.79186679
1,PROPERTY,-90.22821851,38.79186679
1,PROPERTY,-90.22819858,38.78790773
1,PROPERTY,-90.22812809,38.79090229
1,PROPERTY,-90.22811161,38.79143816
1,PROPERTY,-90.2280893,38.79210299
1,PROPERTY,-90.22808647,38.79275564
1,PROPERTY,-90.22808404,38.7923368
1,PROPERTY,-90.22792758,38.81058713
1,PROPERTY,-90.2278212,38.79538985
1,PROPERTY,-90.22779868,38.78947583
1,PROPERTY,-90.22777204,38.80948257
1,PROPERTY,-90.22731168,38.78574728
1,PROPERTY,-90.22728028,38.77856863
1,PROPERTY,-90.22727779,38.77886162
1,PROPERTY,-90.22720021,38.79012722
1,PROPERTY,-90.22719019,38.79333895
1,PERSON,-90.22693469,38.79233686
1,PROPERTY,-90.22650584,38.79471584
1,PROPERTY,-90.22642146,38.79382833
1,PROPERTY,-90.22623188,38.73937061
1,PROPERTY,-90.22599251,38.78371734
1,PROPERTY,-90.22584932,38.78332671
1,PERSON,-90.22577358,38.81172009
1,PROPERTY,-90.22559309,38.78664748
1,PROPERTY,-90.22552061,38.79242361
1,PROPERTY,-90.22545384,38.78629302
1,PROPERTY,-90.2251576,38.79255492
1,PROPERTY,-90.22465405,38.79254326
1,PROPERTY,-90.22427894,38.78738697
1,PROPERTY,-90.22358131,38.79194644
1,PROPERTY,-90.22339449,38.79152204
1,PROPERTY,-90.22308735,38.78562628
1,PROPERTY,-90.22308735,38.78562628
1,PROPERTY,-90.22308735,38.78562628
1,PERSON,-90.22303337,38.78915453
1,PERSON,-90.22303337,38.78915453
1,PROPERTY,-90.22290605,38.81313995
1,PROPERTY,-90.22270762,38.79027388
1,PROPERTY,-90.22263966,38.7909828
1,PROPERTY,-90.22225528,38.78573414
1,PROPERTY,-90.22219068,38.80776523
1,PROPERTY,-90.22210083,38.78879874
1,PROPERTY,-90.22195521,38.81502565
1,PROPERTY,-90.22195521,38.81502565
1,PROPERTY,-90.22188494,38.78934654
1,PROPERTY,-90.22188355,38.79414541
1,PROPERTY,-90.22187663,38.79106894
1,PROPERTY,-90.22185632,38.78955634
1,PROPERTY,-90.22179906,38.78997593
1,PROPERTY,-90.22179906,38.78997593
1,PERSON,-90.22157924,38.80418426
1,PROPERTY,-90.22157924,38.80418426
1,PROPERTY,-90.22143758,38.80583793
1,PROPERTY,-90.22143758,38.80583793
1,PROPERTY,-90.22125296,38.79329421
1,PROPERTY,-90.22107472,38.79303878
1,PROPERTY,-90.22104077,38.78956103
1,PROPERTY,-90.22103964,38.79189761
1,PROPERTY,-90.22100012,38.80637142
1,PROPERTY,-90.22100012,38.80637142
1,PROPERTY,-90.22098786,38.80084733
1,PROPERTY,-90.22096864,38.78973209
1,PROPERTY,-90.22093948,38.79182935
1,PROPERTY,-90.22092387,38.78979148
1,PROPERTY,-90.22092387,38.78979148
1,PROPERTY,-90.22092387,38.78979148
1,PROPERTY,-90.2208866,38.79378285
1,PROPERTY,-90.22082259,38.79117931
1,PERSON,-90.22075832,38.79225372
1,PROPERTY,-90.22075832,38.79225372
1,PROPERTY,-90.22067417,38.77095475
1,PROPERTY,-90.22067417,38.77095475
1,PROPERTY,-90.22067417,38.77095475
1,PROPERTY,-90.22067417,38.77095475
1,PROPERTY,-90.22067417,38.77095475
1,PROPERTY,-90.22067417,38.77095475
1,PROPERTY,-90.22067417,38.77095475
1,PROPERTY,-90.22067417,38.77095475
1,PERSON,-90.22067417,38.77095475
1,PERSON,-90.22067218,38.79066707
1,PROPERTY,-90.22067177,38.79060529
1,PROPERTY,-90.22067093,38.79048173
1,PERSON,-90.22066905,38.79020373
1,PROPERTY,-90.22066884,38.79017284
1,PERSON,-90.22057958,38.77137424
1,PROPERTY,-90.22054488,38.77601153
1,PROPERTY,-90.22052126,38.79408847
1,PROPERTY,-90.22051652,38.7716539
1,PROPERTY,-90.22050607,38.79171388
1,PROPERTY,-90.2204771,38.77182869
1,PROPERTY,-90.2204771,38.77182869
1,PERSON,-90.22046911,38.79168613
1,PERSON,-90.22045955,38.79414089
1,PROPERTY,-90.2204186,38.81266751
1,PROPERTY,-90.22039563,38.79340327
1,PROPERTY,-90.22039441,38.79367827
1,PROPERTY,-90.22038884,38.79167493
1,PROPERTY,-90.2203487,38.79166933
1,PERSON,-90.22032983,38.79074204
1,PROPERTY,-90.22032602,38.79419521
1,PERSON,-90.22032602,38.79419521
1,PROPERTY,-90.22032602,38.79419521
1,PROPERTY,-90.22028003,38.77270264
1,PERSON,-90.22028003,38.77270264
1,PROPERTY,-90.22027418,38.80079859
1,PROPERTY,-90.22026035,38.79059425
1,PROPERTY,-90.22026035,38.79059425
1,PROPERTY,-90.22025371,38.79114371
1,PROPERTY,-90.22023182,38.79113881
1,PROPERTY,-90.22020993,38.79113391
1,PERSON,-90.22010126,38.77350433
1,PERSON,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PERSON,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PERSON,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22010126,38.77350433
1,PROPERTY,-90.22006146,38.79340413
1,PERSON,-90.22005336,38.78966181
1,PROPERTY,-90.22001836,38.78251878
1,PROPERTY,-90.21998316,38.78970799
1,PROPERTY,-90.21987692,38.79233424
1,PROPERTY,-90.21980769,38.79419291
1,PROPERTY,-90.21977671,38.79105796
1,PERSON,-90.21977671,38.79105796
1,PROPERTY,-90.21974208,38.79222985
1,PERSON,-90.21973444,38.79408275
1,PERSON,-90.21973253,38.7920882
1,PROPERTY,-90.21969808,38.81255776
1,PERSON,-90.21967513,38.78972034
1,PROPERTY,-90.21965895,38.78972044
1,PERSON,-90.21961039,38.78972075
1,PERSON,-90.21961039,38.78972075
1,PROPERTY,-90.21960988,38.7748834
1,PROPERTY,-90.21960988,38.7748834
1,PERSON,-90.21960988,38.7748834
1,PROPERTY,-90.21956602,38.79286783
1,PERSON,-90.21956021,38.79340542
1,PROPERTY,-90.21953519,38.7856067
1,PROPERTY,-90.2195037,38.79139595
1,PROPERTY,-90.21949534,38.77636798
1,PROPERTY,-90.21949534,38.77636798
1,PROPERTY,-90.21945628,38.80299435
1,PROPERTY,-90.21937777,38.78971319
1,PROPERTY,-90.21937612,38.77404685
1,PROPERTY,-90.21937612,38.77404685
1,PROPERTY,-90.21937234,38.77095221
1,PROPERTY,-90.2193653,38.7763122
1,PROPERTY,-90.2193564,38.77414894
1,PROPERTY,-90.2193564,38.77414894
1,PROPERTY,-90.21933123,38.77710751
1,PROPERTY,-90.21929949,38.77439779
1,PERSON,-90.21929949,38.77439779
1,PROPERTY,-90.21928039,38.79251609
1,PROPERTY,-90.21928039,38.79251609
1,PROPERTY,-90.21924684,38.78281057
1,PROPERTY,-90.21924222,38.77686686
1,PROPERTY,-90.21924022,38.77401485
1,PROPERTY,-90.21924022,38.77401485
1,PROPERTY,-90.21921611,38.79408044
1,PERSON,-90.21917522,38.77750195
1,PROPERTY,-90.21914348,38.80686374
1,PROPERTY,-90.21913765,38.79370365
1,PROPERTY,-90.21911735,38.77460793
1,PERSON,-90.21907686,38.77468624
1,PROPERTY,-90.21907686,38.77468624
1,PROPERTY,-90.2190766,38.79463719
1,PERSON,-90.21904492,38.79036235
1,PERSON,-90.21904492,38.79036235
1,PERSON,-90.21904492,38.79036235
1,PROPERTY,-90.21902865,38.79041045
1,PERSON,-90.21902214,38.7904297
1,PROPERTY,-90.21898438,38.78903075
1,PROPERTY,-90.21888973,38.79039197
1,PROPERTY,-90.21887997,38.79042083
1,PROPERTY,-90.21881532,38.77845536
1,PROPERTY,-90.21880441,38.78571172
1,PERSON,-90.218722,38.78897554
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PERSON,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21870476,38.77202889
1,PROPERTY,-90.21861404,38.79337996
1,PROPERTY,-90.21857545,38.79236079
1,PROPERTY,-90.21857545,38.79236079
1,PROPERTY,-90.21857186,38.79307263
1,PERSON,-90.21856954,38.79331024
1,PROPERTY,-90.21855724,38.79329817
1,PERSON,-90.21854985,38.79382538
1,PERSON,-90.21854985,38.79382538
1,PROPERTY,-90.2185467,38.80693192
1,PERSON,-90.21851209,38.78893138
1,PERSON,-90.21851209,38.78893138
1,PROPERTY,-90.21848729,38.79458085
1,PROPERTY,-90.21846529,38.79158763
1,PROPERTY,-90.21846529,38.79158763
1,PROPERTY,-90.21846529,38.79158763
1,PROPERTY,-90.21846529,38.79158763
1,PROPERTY,-90.21843021,38.78891404
1,PROPERTY,-90.2184281,38.78047298
1,PROPERTY,-90.21842781,38.77830594
1,PROPERTY,-90.21842696,38.77197919
1,PROPERTY,-90.21841006,38.77841489
1,PROPERTY,-90.21838026,38.7720835
1,PROPERTY,-90.2183494,38.77207797
1,PROPERTY,-90.21828998,38.79100115
1,PROPERTY,-90.21824619,38.76987588
1,PROPERTY,-90.21824619,38.76987588
1,PROPERTY,-90.21821437,38.79078291
1,PROPERTY,-90.21821437,38.79078291
1,PROPERTY,-90.21818474,38.78885988
1,PERSON,-90.21817005,38.79057655
1,PROPERTY,-90.21810652,38.77122
1,PROPERTY,-90.21810652,38.77122
1,PROPERTY,-90.21810652,38.77122
1,PERSON,-90.21802601,38.79054354
1,PROPERTY,-90.21801207,38.77446085
1,PROPERTY,-90.21801207,38.77446085
1,PERSON,-90.21801207,38.77446085
1,PROPERTY,-90.21801207,38.77446085
1,PROPERTY,-90.21801207,38.77446085
1,PROPERTY,-90.21801097,38.79065518
1,PERSON,-90.21797507,38.77408597
1,PROPERTY,-90.21788157,38.78232927
1,PROPERTY,-90.21787359,38.77462899
1,PROPERTY,-90.21787359,38.77462899
1,PROPERTY,-90.21786691,38.79060866
1,PERSON,-90.21784823,38.77445869
1,PROPERTY,-90.21784823,38.77445869
1,PROPERTY,-90.21783141,38.77468016
1,PROPERTY,-90.21783141,38.77468016
1,PROPERTY,-90.21782528,38.7922759
1,PROPERTY,-90.21782107,38.78943893
1,PROPERTY,-90.21774337,38.78791708
1,PERSON,-90.21773356,38.79053903
1,PROPERTY,-90.21771926,38.77379638
1,PROPERTY,-90.21771926,38.77379638
1,PERSON,-90.21763931,38.77495064
1,PERSON,-90.21763931,38.77495064
1,PROPERTY,-90.21761615,38.79020985
1,PROPERTY,-90.21760618,38.79452811
1,PERSON,-90.21758852,38.77490466
1,PERSON,-90.21758852,38.77490466
1,PERSON,-90.21758852,38.77490466
1,PROPERTY,-90.21754502,38.77242993
1,PROPERTY,-90.21754064,38.7906404
1,PROPERTY,-90.21754064,38.7906404
1,PROPERTY,-90.21751089,38.79067234
1,PROPERTY,-90.21751089,38.81974525
1,PERSON,-90.21744305,38.77357826
1,PERSON,-90.21731388,38.79044493
1,PERSON,-90.21731388,38.79044493
1,PERSON,-90.21730291,38.7794828
1,PERSON,-90.21730185,38.79045733
1,PERSON,-90.21730185,38.79045733
1,PERSON,-90.21730185,38.79045733
1,PERSON,-90.21729515,38.76971544
1,PROPERTY,-90.21729515,38.76971544
1,PERSON,-90.21729515,38.76971544
1,PERSON,-90.21729515,38.76971544
1,PROPERTY,-90.21729383,38.7904656
1,PERSON,-90.21726999,38.77575478
1,PERSON,-90.21726999,38.77575478
1,PROPERTY,-90.2172442,38.77584356
1,PROPERTY,-90.2172442,38.77584356
1,PROPERTY,-90.2172442,38.77584356
1,PROPERTY,-90.2172442,38.77584356
1,PROPERTY,-90.21722722,38.76970398
1,PROPERTY,-90.21722722,38.76970398
1,PROPERTY,-90.21719887,38.77565171
1,PERSON,-90.21715754,38.79060617
1,PROPERTY,-90.21713318,38.77573043
1,PERSON,-90.21711522,38.77628747
1,PROPERTY,-90.21709126,38.7758747
1,PROPERTY,-90.21706363,38.77646504
1,PROPERTY,-90.21700743,38.77616324
1,PROPERTY,-90.21700743,38.77616324
1,PERSON,-90.21697985,38.7716793
1,PROPERTY,-90.21697812,38.77424028
1,PROPERTY,-90.21692871,38.77157702
1,PROPERTY,-90.21691318,38.77418634
1,PERSON,-90.21688102,38.78923489
1,PROPERTY,-90.21684783,38.77465515
1,PERSON,-90.21684783,38.77465515
1,PROPERTY,-90.21684783,38.77465515
1,PERSON,-90.21678804,38.78574216
1,PROPERTY,-90.21678804,38.78574216
1,PROPERTY,-90.21675692,38.77559177
1,PROPERTY,-90.21671481,38.78617275
1,PROPERTY,-90.21670659,38.7744882
1,PERSON,-90.21668398,38.7858351
1,PROPERTY,-90.21667261,38.78770343
1,PROPERTY,-90.2166495,38.77554695
1,PROPERTY,-90.2166495,38.77554695
1,PERSON,-90.2166495,38.77554695
1,PROPERTY,-90.2166495,38.77554695
1,PROPERTY,-90.21660267,38.77729931
1,PROPERTY,-90.21657916,38.77539314
1,PROPERTY,-90.21657916,38.77539314
1,PROPERTY,-90.21653617,38.78983293
1,PERSON,-90.2164437,38.78964487
1,PROPERTY,-90.21643467,38.77545732
1,PERSON,-90.21643467,38.77545732
1,PROPERTY,-90.21643467,38.77545732
1,PROPERTY,-90.21643467,38.77545732
1,PROPERTY,-90.21642424,38.7753285
1,PERSON,-90.21642424,38.7753285
1,PROPERTY,-90.21642424,38.7753285
1,PROPERTY,-90.21639909,38.77232849
1,PERSON,-90.21632833,38.78952369
1,PROPERTY,-90.21631121,38.77448373
1,PERSON,-90.2163064,38.7896716
1,PROPERTY,-90.21630449,38.77176828
1,PROPERTY,-90.21628309,38.78762475
1,PERSON,-90.216283,38.78951471
1,PROPERTY,-90.21626085,38.77230973
1,PERSON,-90.21626085,38.77230973
1,PROPERTY,-90.21622539,38.7753698
1,PROPERTY,-90.21622539,38.7753698
1,PROPERTY,-90.21622539,38.7753698
1,PROPERTY,-90.21619041,38.77639184
1,PROPERTY,-90.21617992,38.7872991
1,PROPERTY,-90.2161288,38.7876503
1,PROPERTY,-90.21608608,38.77267406
1,PROPERTY,-90.21605339,38.78765791
1,PROPERTY,-90.21603915,38.78663537
1,PROPERTY,-90.21601777,38.77531509
1,PERSON,-90.21601777,38.77531509
1,PROPERTY,-90.21601777,38.77531509
1,PROPERTY,-90.21597139,38.80748781
1,PROPERTY,-90.21593279,38.7884184
1,PROPERTY,-90.21588357,38.78814315
1,PROPERTY,-90.21587382,38.78858851
1,PROPERTY,-90.21583586,38.80032273
1,PROPERTY,-90.21574703,38.77538504
1,PERSON,-90.21574703,38.77538504
1,PROPERTY,-90.21572361,38.77520489
1,PROPERTY,-90.21572361,38.77520489
1,PROPERTY,-90.21572361,38.77520489
1,PROPERTY,-90.21572361,38.77520489
1,PROPERTY,-90.21571929,38.77313912
1,PROPERTY,-90.21571929,38.77313912
1,PERSON,-90.21568251,38.78893064
1,PERSON,-90.21568251,38.78893064
1,PERSON,-90.21567524,38.77532448
1,PROPERTY,-90.21567524,38.77532448
1,PROPERTY,-90.21567524,38.77532448
1,PROPERTY,-90.21567524,38.77532448
1,PROPERTY,-90.21567524,38.77532448
1,PROPERTY,-90.2156471,38.77339936
1,PROPERTY,-90.21563383,38.77627792
1,PROPERTY,-90.21563383,38.77627792
1,PROPERTY,-90.21563383,38.77627792
1,PROPERTY,-90.21563383,38.77627792
1,PROPERTY,-90.21563383,38.77627792
1,PROPERTY,-90.21563383,38.77627792
1,PERSON,-90.21563217,38.77528901
1,PROPERTY,-90.21563217,38.77528901
1,PROPERTY,-90.21562491,38.80686986
1,PROPERTY,-90.21561695,38.77511706
1,PROPERTY,-90.21561695,38.77511706
1,PROPERTY,-90.21560858,38.7729233
1,PROPERTY,-90.21559746,38.77351204
1,PERSON,-90.21559746,38.77351204
1,PERSON,-90.21559746,38.77351204
1,PERSON,-90.21559029,38.77305607
1,PERSON,-90.21558909,38.77525354
1,PROPERTY,-90.21558909,38.77525354
1,PROPERTY,-90.21558909,38.77525354
1,PROPERTY,-90.21558426,38.77708642
1,PERSON,-90.21557048,38.77087787
1,PERSON,-90.21554602,38.77521806
1,PROPERTY,-90.21550295,38.77518259
1,PROPERTY,-90.21547185,38.78146336
1,PROPERTY,-90.21545682,38.77372013
1,PROPERTY,-90.21545682,38.77372013
1,PERSON,-90.21536349,38.7898332
1,PERSON,-90.21536349,38.7898332
1,PROPERTY,-90.21530541,38.7897915
1,PROPERTY,-90.21520417,38.77513644
1,PROPERTY,-90.21520417,38.77513644
1,PROPERTY,-90.21520417,38.77513644
1,PERSON,-90.21519331,38.77099014
1,PERSON,-90.21519331,38.77099014
1,PERSON,-90.21519331,38.77099014
1,PROPERTY,-90.21517473,38.79059689
1,PERSON,-90.21515541,38.7906525
1,PERSON,-90.21512011,38.79075306
1,PERSON,-90.21512011,38.79075306
1,PROPERTY,-90.21510513,38.7750576
1,PERSON,-90.21509902,38.79060585
1,PERSON,-90.21509365,38.77218943
1,PROPERTY,-90.21509365,38.77218943
1,PERSON,-90.21509215,38.77507022
1,PERSON,-90.21509215,38.77507022
1,PERSON,-90.21509215,38.77507022
1,PERSON,-90.21509215,38.77507022
1,PROPERTY,-90.21501421,38.79105474
1,PROPERTY,-90.21500372,38.78129045
1,PROPERTY,-90.21499992,38.77104545
1,PROPERTY,-90.21489938,38.77557282
1,PROPERTY,-90.21489654,38.79138995
